Date,Temperature,Humidity,Operator,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,Failure,﻿Date.year,﻿Date.month,﻿Date.day-of-month,﻿Date.day-of-week,﻿Date.hour,﻿Date.minute,﻿Date.second
2016-10-20 21:00:00,61,88,Operator8,1695,0,2,563,529,450,1771,1256,2006,1538,1227,1144,915,1143,1940,163,No,2016,10,20,4,21,0,0
2016-10-20 22:00:00,68,81,Operator8,182,2,0,1168,251,1452,185,160,1591,1127,1389,465,1675,844,1063,164,No,2016,10,20,4,22,0,0
2016-10-20 23:00:00,61,81,Operator8,1884,3,2,942,844,1786,1794,1956,1369,1991,1046,803,1343,269,1023,165,No,2016,10,20,4,23,0,0
2016-10-21 00:00:00,66,90,Operator1,1050,0,2,1925,621,540,337,1793,1336,1796,825,1385,913,1551,1759,166,No,2016,10,21,5,0,0,0
2016-10-21 01:00:00,61,85,Operator1,1734,0,2,381,985,316,750,1119,1301,809,1312,835,807,1324,961,167,No,2016,10,21,5,1,0,0
2016-10-21 02:00:00,61,84,Operator1,647,2,0,1037,1710,725,795,1024,1594,1607,1599,1758,1905,508,1077,168,No,2016,10,21,5,2,0,0
2016-10-21 03:00:00,61,84,Operator1,978,2,1,246,827,1252,1084,1664,1735,335,1566,1122,281,1413,1154,169,No,2016,10,21,5,3,0,0
2016-10-21 04:00:00,68,85,Operator1,827,0,2,1667,1964,1527,1672,1006,827,1972,1727,1846,1115,1184,1245,170,No,2016,10,21,5,4,0,0
2016-10-21 05:00:00,64,89,Operator1,1106,1,0,1145,205,1534,1172,1634,1123,1101,999,752,485,932,258,171,No,2016,10,21,5,5,0,0
2016-10-21 06:00:00,61,86,Operator1,1895,2,0,1715,859,1044,1390,199,242,311,1408,512,686,1735,1749,172,No,2016,10,21,5,6,0,0
2016-10-21 07:00:00,67,85,Operator1,886,3,2,464,1049,974,1951,1531,887,741,458,1140,1310,1512,594,173,No,2016,10,21,5,7,0,0
2016-10-21 08:00:00,64,91,Operator3,682,3,2,303,1607,827,1588,1444,204,251,293,1109,1243,1584,327,174,No,2016,10,21,5,8,0,0
2016-10-21 09:00:00,67,92,Operator3,329,1,1,554,1145,971,1453,449,525,1817,420,1379,804,1744,1459,175,No,2016,10,21,5,9,0,0
2016-10-21 10:00:00,62,91,Operator3,664,0,1,1471,1643,1333,428,609,1247,419,1427,1969,394,874,1239,176,No,2016,10,21,5,10,0,0
2016-10-21 11:00:00,65,86,Operator3,1810,2,0,1708,496,1865,583,906,472,177,886,691,1746,1697,1246,177,No,2016,10,21,5,11,0,0
2016-10-21 12:00:00,66,88,Operator3,423,0,0,1075,1215,851,759,1030,1076,789,1494,1150,1384,386,353,178,No,2016,10,21,5,12,0,0
2016-10-21 13:00:00,61,86,Operator3,1580,3,1,1015,1494,1747,1432,1539,976,1126,1182,679,1324,1585,843,179,No,2016,10,21,5,13,0,0
2016-10-21 14:00:00,62,88,Operator3,1787,3,0,1873,676,745,1435,1979,534,1809,314,244,666,1028,729,180,No,2016,10,21,5,14,0,0
2016-10-21 15:00:00,60,82,Operator3,268,2,0,1567,1595,1929,1375,620,841,331,845,1795,776,1860,1470,181,No,2016,10,21,5,15,0,0
2016-10-21 16:00:00,65,88,Operator5,463,1,0,561,1342,1150,1774,1792,193,799,1661,421,191,618,701,182,No,2016,10,21,5,16,0,0
2016-10-21 17:00:00,61,85,Operator5,1806,1,0,1112,1514,709,970,1859,686,1275,1766,992,1948,491,653,183,No,2016,10,21,5,17,0,0
2016-10-21 18:00:00,60,80,Operator5,1181,2,0,241,1926,1169,1665,1546,584,922,1869,1374,529,608,1154,184,No,2016,10,21,5,18,0,0
2016-10-21 19:00:00,60,87,Operator5,1221,3,2,957,1736,1504,516,173,1574,277,1431,1050,1203,1182,812,185,No,2016,10,21,5,19,0,0
2016-10-21 20:00:00,60,87,Operator5,243,2,1,1773,1254,1576,1809,1937,826,1146,1425,453,492,698,1708,186,No,2016,10,21,5,20,0,0
2016-10-21 21:00:00,62,89,Operator5,1371,1,2,280,1062,491,1715,1349,1860,172,259,482,1839,1815,309,187,No,2016,10,21,5,21,0,0
2016-10-21 22:00:00,65,90,Operator5,1481,0,1,1946,451,1933,1002,848,297,486,625,569,1863,306,707,188,No,2016,10,21,5,22,0,0
2016-10-21 23:00:00,66,90,Operator5,693,3,1,419,774,1808,1496,1092,1034,1799,1975,429,1259,1741,1623,189,No,2016,10,21,5,23,0,0
2016-10-22 00:00:00,68,84,Operator2,556,2,1,798,1525,575,1470,941,1192,1072,1366,559,1637,1909,463,190,No,2016,10,22,6,0,0,0
2016-10-22 01:00:00,66,89,Operator2,1370,0,0,1620,1059,823,223,1817,553,1968,1651,1571,1227,257,1187,191,No,2016,10,22,6,1,0,0
2016-10-22 02:00:00,60,90,Operator2,1812,2,0,193,1527,673,1225,1217,1678,1873,531,1825,1241,1934,1637,192,No,2016,10,22,6,2,0,0
2016-10-22 03:00:00,60,91,Operator2,1958,1,0,517,1880,1983,725,1039,1967,1269,515,1868,1201,1396,765,193,No,2016,10,22,6,3,0,0
2016-10-22 04:00:00,63,83,Operator2,1352,0,1,1014,308,1715,1776,519,938,1989,1379,803,1454,1896,531,194,No,2016,10,22,6,4,0,0
2016-10-22 05:00:00,62,86,Operator2,1941,3,2,1654,1392,355,1263,1437,1893,1774,1944,697,1340,923,1327,195,No,2016,10,22,6,5,0,0
2016-10-22 06:00:00,62,87,Operator2,663,0,2,600,183,403,601,426,244,1680,814,2003,978,269,1350,196,No,2016,10,22,6,6,0,0
2016-10-22 07:00:00,66,84,Operator2,378,0,1,662,1650,1737,2006,1854,1500,1248,1014,1334,993,1682,475,197,No,2016,10,22,6,7,0,0
2016-10-22 08:00:00,61,87,Operator4,1267,1,2,1529,1633,942,614,963,703,281,1153,1608,856,737,712,198,No,2016,10,22,6,8,0,0
2016-10-22 09:00:00,68,80,Operator4,1930,0,1,1527,648,1066,625,955,1361,1475,1445,851,282,1641,205,199,No,2016,10,22,6,9,0,0
2016-10-22 10:00:00,62,86,Operator4,1011,0,0,674,1346,1761,590,1586,1440,243,323,522,273,539,1274,200,No,2016,10,22,6,10,0,0
2016-10-22 11:00:00,65,88,Operator4,893,1,1,922,684,1366,973,360,1704,524,947,1859,281,1823,1416,201,No,2016,10,22,6,11,0,0
2016-10-22 12:00:00,64,88,Operator4,761,2,2,625,1772,806,1886,1953,1481,1719,1238,1970,731,1976,1606,202,No,2016,10,22,6,12,0,0
2016-10-22 13:00:00,61,80,Operator4,1854,3,2,355,1298,1211,161,1775,268,1111,376,521,809,1882,1543,203,No,2016,10,22,6,13,0,0
2016-10-22 14:00:00,60,89,Operator4,850,1,0,1063,1182,958,996,616,510,1890,316,970,209,391,1893,204,No,2016,10,22,6,14,0,0
2016-10-22 15:00:00,66,83,Operator4,1370,3,0,1416,990,1446,1211,539,825,1926,1221,288,1673,1111,449,205,No,2016,10,22,6,15,0,0
2016-10-22 16:00:00,65,81,Operator6,291,3,2,1301,1507,1583,1051,628,1944,1412,529,1365,953,2009,1688,206,No,2016,10,22,6,16,0,0
2016-10-22 17:00:00,65,80,Operator6,824,3,2,1364,1229,1583,1655,1177,542,1672,549,813,797,602,1962,207,No,2016,10,22,6,17,0,0
2016-10-22 18:00:00,61,89,Operator6,256,1,1,237,1813,393,557,691,1541,604,1289,1960,191,746,395,208,No,2016,10,22,6,18,0,0
2016-10-22 19:00:00,62,86,Operator6,1492,0,0,982,291,274,1756,964,645,1329,1648,1198,435,161,1911,209,No,2016,10,22,6,19,0,0
2016-10-22 20:00:00,62,88,Operator6,1434,3,0,882,1953,908,1738,998,1525,440,735,707,566,1058,603,210,No,2016,10,22,6,20,0,0
2016-10-22 21:00:00,62,88,Operator6,1011,3,1,1049,455,1718,902,1835,1752,1764,1236,395,1465,1343,1249,211,No,2016,10,22,6,21,0,0
2016-10-22 22:00:00,63,81,Operator6,845,1,1,1920,1016,1504,955,1726,1361,1845,1621,1188,1442,319,1293,212,No,2016,10,22,6,22,0,0
2016-10-22 23:00:00,67,90,Operator6,1319,2,0,393,1509,1137,1494,1947,1793,452,1827,1460,348,1537,1894,213,No,2016,10,22,6,23,0,0
2016-10-23 00:00:00,60,91,Operator7,1032,3,1,159,1616,370,1191,1503,703,305,1169,314,1359,709,799,214,No,2016,10,23,7,0,0,0
2016-10-23 01:00:00,62,87,Operator7,967,0,1,1834,275,911,1995,560,643,1205,1213,875,255,473,1244,215,No,2016,10,23,7,1,0,0
2016-10-23 02:00:00,61,90,Operator7,1626,1,1,675,1725,1334,869,924,1370,1629,1730,1005,452,664,1906,216,No,2016,10,23,7,2,0,0
2016-10-23 03:00:00,64,82,Operator7,1186,0,0,1075,478,1803,1013,219,751,1513,801,1557,1838,801,1763,217,No,2016,10,23,7,3,0,0
2016-10-23 04:00:00,65,83,Operator7,1033,1,1,788,1048,625,795,244,1981,952,1152,443,1053,1380,2009,218,No,2016,10,23,7,4,0,0
2016-10-23 05:00:00,61,88,Operator7,1899,0,0,521,1841,1254,1451,597,1492,164,1083,920,1262,422,1913,219,No,2016,10,23,7,5,0,0
2016-10-23 06:00:00,67,81,Operator7,450,3,1,500,400,515,322,924,956,258,289,1643,1805,537,465,220,No,2016,10,23,7,6,0,0
2016-10-23 07:00:00,65,90,Operator7,1320,0,0,1266,1528,1569,1525,875,1949,601,1357,681,1881,928,799,221,No,2016,10,23,7,7,0,0
2016-10-23 08:00:00,68,91,Operator2,1210,2,1,837,1282,1047,929,773,918,1102,1981,1818,1367,1102,751,222,No,2016,10,23,7,8,0,0
2016-10-23 09:00:00,65,92,Operator2,915,1,2,703,908,1466,1051,1085,610,1921,1113,1517,1917,939,212,223,No,2016,10,23,7,9,0,0
2016-10-23 10:00:00,68,85,Operator2,500,1,0,1112,1331,1283,1894,1470,1866,1433,1110,1093,1196,957,889,224,No,2016,10,23,7,10,0,0
2016-10-23 11:00:00,64,80,Operator2,168,0,1,872,879,1199,1156,603,479,564,529,1282,554,1198,195,225,No,2016,10,23,7,11,0,0
2016-10-23 12:00:00,68,77,Operator2,1725,3,0,1634,1968,1895,815,177,1809,700,873,1383,1038,1234,1644,226,No,2016,10,23,7,12,0,0
2016-10-23 13:00:00,62,85,Operator2,236,3,1,660,1925,808,1580,496,931,1863,1168,1037,583,1963,1022,227,No,2016,10,23,7,13,0,0
2016-10-23 14:00:00,61,77,Operator2,425,3,0,1694,1401,924,1207,182,1003,1052,1763,1624,1930,840,1377,228,No,2016,10,23,7,14,0,0
2016-10-23 15:00:00,67,77,Operator2,1931,3,1,1058,1671,455,1207,775,1556,729,1840,788,677,941,1867,229,No,2016,10,23,7,15,0,0
2016-10-23 16:00:00,64,82,Operator8,1055,1,2,711,1734,1104,1050,1228,691,1402,177,182,1722,931,1056,230,No,2016,10,23,7,16,0,0
2016-10-23 17:00:00,60,78,Operator8,1220,2,2,1472,989,1677,693,1944,1126,1466,609,615,1780,1476,653,231,No,2016,10,23,7,17,0,0
2016-10-23 18:00:00,64,80,Operator8,1762,1,1,612,1568,796,714,468,984,681,567,1054,1673,1632,525,232,No,2016,10,23,7,18,0,0
2016-10-23 19:00:00,64,79,Operator8,1008,1,0,1604,1727,662,1285,468,811,1999,1697,197,325,1903,560,233,No,2016,10,23,7,19,0,0
2016-10-23 20:00:00,62,81,Operator8,688,3,1,1640,1266,528,655,512,698,1863,1526,619,1416,650,235,234,No,2016,10,23,7,20,0,0
2016-10-23 21:00:00,62,81,Operator8,341,1,2,998,1780,165,221,593,847,1914,1167,454,248,435,405,235,No,2016,10,23,7,21,0,0
2016-10-23 22:00:00,67,82,Operator8,665,1,2,1337,451,788,1660,553,999,520,1597,176,1026,966,273,236,No,2016,10,23,7,22,0,0
2016-10-23 23:00:00,68,82,Operator8,1778,2,2,522,1702,469,170,740,1765,1567,163,1065,388,1429,1966,237,No,2016,10,23,7,23,0,0
2016-10-24 00:00:00,62,85,Operator1,1438,1,1,511,234,979,1780,466,660,430,808,1219,338,1763,1935,238,No,2016,10,24,1,0,0,0
2016-10-24 01:00:00,61,84,Operator1,1140,1,2,196,1245,1624,401,1154,171,802,381,1142,933,882,273,239,No,2016,10,24,1,1,0,0
2016-10-24 02:00:00,62,86,Operator1,1417,3,2,563,433,870,670,1601,310,1048,1137,695,632,771,1523,240,No,2016,10,24,1,2,0,0
2016-10-24 03:00:00,68,78,Operator1,1151,2,2,1535,758,1638,1091,1914,231,531,1356,1072,1694,1071,1853,241,No,2016,10,24,1,3,0,0
2016-10-24 04:00:00,61,86,Operator1,562,3,1,552,286,1293,1020,1869,1841,319,607,532,350,428,1806,242,No,2016,10,24,1,4,0,0
2016-10-24 05:00:00,64,89,Operator1,1517,2,1,550,725,1658,1276,1844,772,781,462,374,1148,1609,975,243,No,2016,10,24,1,5,0,0
2016-10-24 06:00:00,60,89,Operator1,904,0,0,255,1905,399,1380,268,1216,1070,1013,1392,1757,1255,182,244,No,2016,10,24,1,6,0,0
2016-10-24 07:00:00,67,89,Operator1,874,0,1,717,533,684,743,1462,1288,1785,1468,1575,284,1229,476,245,No,2016,10,24,1,7,0,0
2016-10-24 08:00:00,64,83,Operator3,815,3,0,875,1287,1969,398,1067,1123,778,1036,1827,1209,1862,599,246,No,2016,10,24,1,8,0,0
2016-10-24 09:00:00,66,85,Operator3,1477,2,1,1041,727,1905,1795,187,618,177,916,1977,614,1580,1873,247,No,2016,10,24,1,9,0,0
2016-10-24 10:00:00,60,82,Operator3,1942,3,2,732,844,1356,758,1663,244,1891,240,962,1138,301,454,248,No,2016,10,24,1,10,0,0
2016-10-24 11:00:00,68,81,Operator3,421,3,1,706,502,1836,489,167,280,1000,1976,831,765,712,986,249,No,2016,10,24,1,11,0,0
2016-10-24 12:00:00,66,85,Operator3,1159,3,0,338,1460,190,1223,1459,823,894,1821,1223,1809,1765,1661,250,No,2016,10,24,1,12,0,0
2016-10-24 13:00:00,65,83,Operator3,1188,0,0,1727,1875,1110,748,512,1885,797,349,1176,1473,1285,513,251,No,2016,10,24,1,13,0,0
2016-10-24 14:00:00,66,78,Operator3,1065,0,1,1729,1737,1365,1432,1481,1462,826,463,369,957,681,741,252,No,2016,10,24,1,14,0,0
2016-10-24 15:00:00,60,85,Operator3,371,1,2,453,180,650,1637,777,1982,1471,1574,1079,764,715,1449,253,No,2016,10,24,1,15,0,0
2016-10-24 16:00:00,63,81,Operator5,395,0,2,1865,808,678,506,1363,847,1281,1799,972,692,384,608,254,No,2016,10,24,1,16,0,0
2016-10-24 17:00:00,65,82,Operator5,1460,3,2,1257,1260,963,224,1916,155,1505,1583,268,755,1682,972,255,No,2016,10,24,1,17,0,0
2016-10-24 18:00:00,65,87,Operator5,1890,3,1,1030,1996,668,972,1260,199,811,403,1709,1879,429,643,256,No,2016,10,24,1,18,0,0
2016-10-24 19:00:00,63,77,Operator5,900,2,0,802,986,1282,1365,549,585,1299,1345,1310,1949,550,1877,257,No,2016,10,24,1,19,0,0
2016-10-24 20:00:00,67,82,Operator5,838,0,2,898,855,1076,1772,993,723,1711,1968,583,1792,1814,622,258,No,2016,10,24,1,20,0,0
2016-10-24 21:00:00,66,77,Operator5,1427,1,2,1492,1210,1956,1018,1853,1903,372,1275,1949,1332,1150,443,259,No,2016,10,24,1,21,0,0
2016-10-24 22:00:00,60,77,Operator5,1581,1,1,225,1724,937,1607,1881,568,1384,1802,614,2010,528,562,260,No,2016,10,24,1,22,0,0
2016-10-24 23:00:00,64,88,Operator5,855,3,2,1627,1181,1228,1763,1205,1112,1481,232,668,198,1006,443,261,No,2016,10,24,1,23,0,0
2016-10-25 00:00:00,67,89,Operator2,1636,2,0,167,1492,1830,1299,393,561,328,1714,1713,215,1535,1864,262,No,2016,10,25,2,0,0,0
2016-10-25 01:00:00,63,80,Operator2,1609,2,0,189,1444,1100,1595,1477,840,745,352,891,863,1752,1311,263,No,2016,10,25,2,1,0,0
2016-10-25 02:00:00,67,88,Operator2,1558,0,1,1406,1700,907,1446,1218,812,637,1725,1452,1144,950,312,264,No,2016,10,25,2,2,0,0
2016-10-25 03:00:00,68,80,Operator2,260,1,1,224,271,1992,1278,197,1242,1451,1600,963,590,403,854,265,No,2016,10,25,2,3,0,0
2016-10-25 04:00:00,68,89,Operator2,1382,2,1,1844,527,906,1243,407,1785,1304,704,995,402,210,175,266,No,2016,10,25,2,4,0,0
2016-10-25 05:00:00,64,83,Operator2,213,1,2,777,190,1652,1977,1418,1774,266,1704,1770,585,1402,287,267,No,2016,10,25,2,5,0,0
2016-10-25 06:00:00,60,79,Operator2,741,2,1,1854,707,813,531,473,487,1388,1940,671,1079,318,1126,268,No,2016,10,25,2,6,0,0
2016-10-25 07:00:00,67,79,Operator2,160,3,0,1583,631,812,815,1651,934,401,1849,1561,221,568,1715,269,No,2016,10,25,2,7,0,0
2016-10-25 08:00:00,68,78,Operator4,880,3,0,679,1739,481,618,1661,946,415,954,1181,1697,1073,1937,270,No,2016,10,25,2,8,0,0
2016-10-25 09:00:00,63,88,Operator4,1553,3,1,674,500,593,912,1319,1900,1990,1871,1799,1283,424,1903,271,No,2016,10,25,2,9,0,0
2016-10-25 10:00:00,67,84,Operator4,243,0,2,1990,1210,1717,1062,955,487,769,309,508,902,514,376,272,No,2016,10,25,2,10,0,0
2016-10-25 11:00:00,65,82,Operator4,1962,3,1,505,572,868,389,1476,227,1028,1486,1839,179,1652,1574,273,No,2016,10,25,2,11,0,0
2016-10-25 12:00:00,65,84,Operator4,621,3,0,686,1094,1502,1259,686,1937,1675,1825,1955,537,1823,1513,274,No,2016,10,25,2,12,0,0
2016-10-25 13:00:00,61,89,Operator4,1318,1,2,656,259,1929,571,1383,1609,1914,1820,777,1593,966,1352,275,No,2016,10,25,2,13,0,0
2016-10-25 14:00:00,61,83,Operator4,1980,2,1,369,750,938,674,738,954,1068,228,1629,1071,1462,533,276,No,2016,10,25,2,14,0,0
2016-10-25 15:00:00,60,78,Operator4,1075,1,2,810,1935,1848,470,993,783,283,1178,1995,279,1979,1120,277,No,2016,10,25,2,15,0,0
2016-10-25 16:00:00,64,82,Operator6,314,2,2,1014,400,1195,999,976,872,730,491,1657,852,975,832,278,No,2016,10,25,2,16,0,0
2016-10-25 17:00:00,65,79,Operator6,1911,2,0,1759,1606,1677,753,933,1501,1698,376,1615,1616,1242,1652,279,No,2016,10,25,2,17,0,0
2016-10-25 18:00:00,60,77,Operator6,472,0,2,290,281,1372,683,1500,1704,1020,1384,426,511,1501,1600,280,No,2016,10,25,2,18,0,0
2016-10-25 19:00:00,67,83,Operator6,1105,3,1,718,1325,1661,1799,1685,238,626,960,596,551,1998,893,281,No,2016,10,25,2,19,0,0
2016-10-25 20:00:00,61,87,Operator6,1714,1,1,1302,780,1664,1708,714,523,1633,374,1398,828,1990,420,282,No,2016,10,25,2,20,0,0
2016-10-25 21:00:00,63,78,Operator6,1337,0,2,1057,569,1634,274,1391,339,413,460,922,1954,1823,1083,283,No,2016,10,25,2,21,0,0
2016-10-25 22:00:00,68,85,Operator6,254,1,2,248,596,910,642,232,1031,1360,871,759,1922,158,1308,284,No,2016,10,25,2,22,0,0
2016-10-25 23:00:00,66,78,Operator6,1141,3,1,271,1327,718,1199,1541,1764,592,1344,1475,1871,594,472,285,No,2016,10,25,2,23,0,0
2016-10-26 00:00:00,64,80,Operator7,1339,1,0,519,587,1764,488,383,1516,795,1211,1681,1420,345,568,286,No,2016,10,26,3,0,0,0
2016-10-26 01:00:00,63,82,Operator7,1280,1,1,1308,1336,519,1383,1042,1740,1215,760,903,1088,1203,790,287,No,2016,10,26,3,1,0,0
2016-10-26 02:00:00,61,85,Operator7,1406,0,2,1661,338,1367,1187,1365,542,1426,1732,753,1700,1129,458,288,No,2016,10,26,3,2,0,0
2016-10-26 03:00:00,67,77,Operator7,1869,1,0,512,1449,572,1552,716,1781,1894,1740,590,1508,391,1004,289,No,2016,10,26,3,3,0,0
2016-10-26 04:00:00,64,84,Operator7,1265,3,2,410,720,1226,1978,1981,591,996,763,848,834,565,906,290,No,2016,10,26,3,4,0,0
2016-10-26 05:00:00,60,80,Operator7,1898,2,1,792,311,190,1613,366,1701,176,404,728,423,1022,1056,291,No,2016,10,26,3,5,0,0
2016-10-26 06:00:00,62,79,Operator7,1900,3,0,506,1220,528,246,419,233,419,995,1422,1254,1897,1099,292,No,2016,10,26,3,6,0,0
2016-10-26 07:00:00,64,79,Operator7,1883,3,2,1416,250,488,1608,718,1350,360,1556,410,596,1762,567,293,No,2016,10,26,3,7,0,0
2016-10-26 08:00:00,62,89,Operator2,991,2,0,832,630,1211,504,335,734,1849,1553,1992,575,872,1402,294,No,2016,10,26,3,8,0,0
2016-10-26 09:00:00,60,80,Operator2,1290,0,1,943,1244,727,320,936,1718,2005,827,1808,716,813,1317,295,No,2016,10,26,3,9,0,0
2016-10-26 10:00:00,65,86,Operator2,171,0,0,1911,1452,695,1904,1395,188,1680,1667,1025,1639,343,729,296,No,2016,10,26,3,10,0,0
2016-10-26 11:00:00,66,79,Operator2,1588,0,1,1076,1950,1000,1423,706,511,208,1411,1218,406,642,348,297,No,2016,10,26,3,11,0,0
2016-10-26 12:00:00,66,87,Operator2,777,2,2,164,1601,1152,1862,477,794,401,804,700,933,281,1124,298,No,2016,10,26,3,12,0,0
2016-10-26 13:00:00,68,88,Operator2,807,0,0,961,1321,1368,495,651,823,1476,1422,1481,431,1380,1683,299,No,2016,10,26,3,13,0,0
2016-10-26 14:00:00,66,80,Operator2,248,3,0,1984,1173,741,521,1690,1312,604,663,742,1061,1071,751,300,No,2016,10,26,3,14,0,0
2016-10-26 15:00:00,63,81,Operator2,606,0,1,319,339,609,1736,1942,361,1683,1554,295,1683,232,1930,301,No,2016,10,26,3,15,0,0
2016-10-26 16:00:00,64,80,Operator8,840,1,0,282,1977,513,1269,1818,1717,877,1721,1067,1647,1580,1231,302,No,2016,10,26,3,16,0,0
2016-10-26 17:00:00,62,87,Operator8,448,3,0,1742,376,1106,583,1567,1311,1899,978,1372,597,1205,1643,303,No,2016,10,26,3,17,0,0
2016-10-26 18:00:00,62,86,Operator8,1794,0,2,871,300,1204,1162,685,504,1563,262,1479,1898,1727,290,304,No,2016,10,26,3,18,0,0
2016-10-26 19:00:00,66,79,Operator8,1087,1,2,1556,718,652,202,1263,982,893,373,1265,1665,1928,648,305,No,2016,10,26,3,19,0,0
2016-10-26 20:00:00,62,81,Operator8,1626,0,2,316,794,1598,1748,549,317,1193,1321,1923,472,1000,783,306,No,2016,10,26,3,20,0,0
2016-10-26 21:00:00,66,86,Operator8,1243,2,1,362,496,1199,819,961,991,917,1759,1941,344,1943,701,307,No,2016,10,26,3,21,0,0
2016-10-26 22:00:00,67,80,Operator8,939,3,0,1797,1566,625,1626,1216,777,996,1054,1423,616,1164,1499,308,No,2016,10,26,3,22,0,0
2016-10-26 23:00:00,65,85,Operator8,1104,3,1,1135,660,1086,1720,957,1263,1977,1038,678,1652,1185,1660,309,No,2016,10,26,3,23,0,0
2016-10-27 00:00:00,61,84,Operator1,392,2,2,928,1543,747,1202,780,307,1517,1872,890,264,1310,159,310,No,2016,10,27,4,0,0,0
2016-10-27 01:00:00,67,85,Operator1,1417,2,0,1157,1967,1656,214,939,340,745,1515,767,1419,657,1934,311,No,2016,10,27,4,1,0,0
2016-10-27 02:00:00,63,87,Operator1,1828,0,0,211,451,1344,836,689,311,936,886,725,1609,577,1738,312,No,2016,10,27,4,2,0,0
2016-10-27 03:00:00,68,88,Operator1,1675,3,2,1419,1606,480,1962,1705,1008,478,678,387,1616,376,1108,313,No,2016,10,27,4,3,0,0
2016-10-27 04:00:00,67,81,Operator1,262,0,0,1542,1390,1831,1987,1052,312,918,1770,1942,1636,1621,1569,314,No,2016,10,27,4,4,0,0
2016-10-27 05:00:00,67,79,Operator1,911,2,1,1154,606,1752,572,995,1483,414,199,546,1841,812,987,315,No,2016,10,27,4,5,0,0
2016-10-27 06:00:00,60,87,Operator1,481,1,1,1192,1853,1294,1544,876,1091,908,1324,1207,1293,1934,546,316,No,2016,10,27,4,6,0,0
2016-10-27 07:00:00,64,82,Operator1,1427,0,0,196,1960,814,671,1672,169,1572,1277,1888,1298,1439,1604,317,No,2016,10,27,4,7,0,0
2016-10-27 08:00:00,64,86,Operator3,479,0,1,1995,1680,329,1572,1499,652,1622,1329,1008,1250,1860,1330,318,No,2016,10,27,4,8,0,0
2016-10-27 09:00:00,66,78,Operator3,1510,0,2,1033,1172,1057,1620,1575,1257,1881,415,530,1455,1203,1641,319,No,2016,10,27,4,9,0,0
2016-10-27 10:00:00,67,86,Operator3,176,2,2,1452,1304,251,1095,1434,1915,291,1765,411,605,359,878,320,No,2016,10,27,4,10,0,0
2016-10-27 11:00:00,68,83,Operator3,1413,1,1,1772,368,1960,1258,1845,586,1614,1643,1634,387,1127,860,321,No,2016,10,27,4,11,0,0
2016-10-27 12:00:00,63,87,Operator3,1564,3,2,1142,466,1026,1675,744,459,651,1642,1867,1631,1725,470,322,No,2016,10,27,4,12,0,0
2016-10-27 13:00:00,63,77,Operator3,1215,2,1,1150,1370,1409,1517,1272,795,698,1021,1371,1355,255,912,323,No,2016,10,27,4,13,0,0
2016-10-27 14:00:00,67,86,Operator3,775,3,2,171,1516,1661,318,508,1519,568,680,959,1503,811,1761,324,No,2016,10,27,4,14,0,0
2016-10-27 15:00:00,60,81,Operator3,802,0,1,335,290,1667,1051,240,1413,1214,708,525,855,702,280,325,No,2016,10,27,4,15,0,0
2016-10-27 16:00:00,64,77,Operator5,405,3,0,321,1581,1762,1534,1379,793,481,1879,1112,1867,900,1947,326,No,2016,10,27,4,16,0,0
2016-10-27 17:00:00,66,80,Operator5,1481,2,1,994,1366,1950,1904,1079,1557,707,882,2009,1371,1506,1258,327,No,2016,10,27,4,17,0,0
2016-10-27 18:00:00,61,87,Operator5,1249,3,1,215,1582,1618,412,1358,1174,1756,1434,483,1079,1267,236,328,No,2016,10,27,4,18,0,0
2016-10-27 19:00:00,66,83,Operator5,311,2,2,1166,273,1720,765,1336,776,964,1283,1827,1106,1926,1996,329,No,2016,10,27,4,19,0,0
2016-10-27 20:00:00,64,82,Operator5,874,2,1,465,1267,1861,1783,239,1939,259,204,869,1168,260,1397,330,No,2016,10,27,4,20,0,0
2016-10-27 21:00:00,68,86,Operator5,1159,2,2,1640,1000,179,526,343,1295,888,1873,866,279,1887,1667,331,No,2016,10,27,4,21,0,0
2016-10-27 22:00:00,61,89,Operator5,234,1,2,1064,355,1050,1973,1698,1881,1290,1634,829,1776,569,1270,332,No,2016,10,27,4,22,0,0
2016-10-27 23:00:00,63,80,Operator5,549,2,2,625,1036,651,329,1154,1723,1960,510,641,614,1330,1742,333,No,2016,10,27,4,23,0,0
2016-10-28 00:00:00,62,83,Operator2,297,0,2,747,1487,975,1693,1969,987,269,486,1498,1964,1771,813,334,No,2016,10,28,5,0,0,0
2016-10-28 01:00:00,67,82,Operator2,1756,0,1,1761,998,1035,378,1832,1548,529,210,1278,1687,1438,171,335,No,2016,10,28,5,1,0,0
2016-10-28 02:00:00,68,86,Operator2,308,3,1,764,1571,1890,245,234,755,1631,1118,997,1016,1769,1572,336,No,2016,10,28,5,2,0,0
2016-10-28 03:00:00,65,78,Operator2,185,3,1,559,1249,1510,1047,444,1053,1698,1409,1683,671,1130,1879,337,No,2016,10,28,5,3,0,0
2016-10-28 04:00:00,60,89,Operator2,1368,0,1,1615,1428,854,454,1712,1957,1989,689,297,527,1788,1677,338,No,2016,10,28,5,4,0,0
2016-10-28 05:00:00,61,82,Operator2,1503,1,2,1924,389,1646,1567,499,279,1227,721,930,895,479,445,339,No,2016,10,28,5,5,0,0
